,CIK,CONAME,FYRMO,FDATE,FORM,SECFNAME,mda_negative_score,mda_polarity_score,mda_average_sentence_length,mda_percentage_of_complex_words,mda_fog_index,mda_complex_word_count,mda_word_count,mda_uncertainty_score,mda_constraining_score,mda_positive_word_proportion,mda_negative_word_proportion,mda_uncertainty_word_proportion,mda_constraining_word_proportion,qqdmr_positive_score,qqdmr_negative_score,qqdmr_polarity_score,qqdmr_average_sentence_length,qqdmr_percentage_of_complex_words,qqdmr_fog_index,qqdmr_complex_word_count,qqdmr_word_count,qqdmr_uncertainty_score,qqdmr_constraining_score,qqdmr_positive_word_proportion,qqdmr_negative_word_proportion,qqdmr_uncertainty_word_proportion,qqdmr_constraining_word_proportion,rf_positive_score,rf_negative_score,rf_polarity_score,rf_average_sentence_length,rf_percentage_of_complex_words,rf_fog_index,rf_complex_word_count,rf_word_count,rf_uncertainty_score,rf_constraining_score,rf_positive_word_proportion,rf_negative_word_proportion,rf_uncertainty_word_proportion,rf_constraining_word_proportion,constraining_words_whole_report
71,5588,AMERICAN PAD & PAPER CO,199805,1998-05-14,10-Q,edgar/data/5588/0000950134-98-004241.txt,17,-0.06249999804687507,1181.5,0.2501057977147694,472.7000423190859,591,2363,38,11,0.006347862886161659,0.007194244604316547,0.01608125264494287,0.004655099449851883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0
72,5588,AMERICAN PAD & PAPER CO,199808,1998-08-14,10-Q,edgar/data/5588/0000950134-98-006988.txt,0,0.0,6.0,0.6666666666666666,2.666666666666667,4,6,0,0,0.0,0.0,0.0,0.0,0,1,-0.9999990000010001,49.0,0.3673469387755102,19.746938775510205,18,49,0,1,0.0,0.02040816326530612,0.0,0.02040816326530612,,,,,,,,,,,,,,,78.0
73,5588,AMERICAN PAD & PAPER CO,199811,1998-11-13,10-Q,edgar/data/5588/0000005588-98-000008.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0
74,5588,AMERICAN PAD & PAPER CO,199811,1998-11-16,10-Q/A,edgar/data/5588/0000005588-98-000010.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
75,5907,AT&T CORP,199908,1999-08-13,10-Q,edgar/data/5907/0000005907-99-000027.txt,54,-0.06930693000686208,1044.5,0.2182862613690761,417.88731450454765,912,4178,27,5,0.011249401627573001,0.01292484442316898,0.00646242221158449,0.0011967448539971278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.0
76,5907,AT&T CORP,199911,1999-11-15,10-Q,edgar/data/5907/0000005907-99-000037.txt,62,-0.1376146776365626,516.6666666666666,0.21247311827956988,206.7516559139785,988,4650,27,6,0.01010752688172043,0.013333333333333334,0.005806451612903226,0.0012903225806451613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0
77,5907,AT&T CORP,200003,2000-03-27,10-K,edgar/data/5907/0000005907-00-000014.txt,107,-0.1630434773747637,253.17391304347825,0.2764897818993646,101.38016113015105,1610,5823,55,19,0.013223424351708741,0.018375407865361498,0.009445303108363386,0.003262922891980079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.0
78,5907,AT&T CORP,200005,2000-05-15,10-Q,edgar/data/5907/0000005907-00-000025.txt,42,-0.07692307593688365,759.25,0.2630885742509055,303.80523542970036,799,3037,27,4,0.011853803095159697,0.01382943694435298,0.008890352321369773,0.0013170892327955218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0
79,5907,AT&T CORP,200008,2000-08-14,10-Q,edgar/data/5907/0000005907-00-000031.txt,19,0.11627906706327752,639.3333333333334,0.24869655891553702,255.83281195689958,954,3836,30,10,0.006256517205422315,0.004953076120959333,0.007820646506777894,0.0026068821689259644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
80,5907,AT&T CORP,200011,2000-11-14,10-Q,edgar/data/5907/0000005907-00-000038.txt,15,0.2857142789115648,793.0,0.23934426229508196,317.29573770491805,949,3965,33,9,0.006809583858764187,0.0037831021437578815,0.00832282471626734,0.002269861286254729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0
81,5907,AT&T CORP,200101,2001-01-26,10-K/A,edgar/data/5907/0000005907-01-000002.txt,107,-0.1630434773747637,253.1304347826087,0.27653727241497766,101.36278882200946,1610,5822,55,19,0.013225695637238062,0.018378564067330815,0.009446925455170044,0.0032634833390587426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0
82,5907,AT&T CORP,200104,2001-04-02,10-K405,edgar/data/5907/0000005907-01-000012.txt,153,-0.2803347268605242,730.7,0.26358286574517586,292.3854331462981,1926,7307,124,29,0.011769536061311071,0.020938825783495277,0.0169700287395648,0.003968797043930478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.0
83,5907,AT&T CORP,200104,2001-04-17,10-K405/A,edgar/data/5907/0000005907-01-000015.txt,157,-0.2921810687564565,847.4444444444445,0.2648485643110004,339.0837172035022,2020,7627,131,30,0.011275730955814868,0.020584764651894585,0.017175822735020323,0.0039333945194703025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.0
84,5907,AT&T CORP,200105,2001-05-15,10-Q,edgar/data/5907/0000950123-01-502538.txt,39,-0.11428571265306126,1466.0,0.2407912687585266,586.4963165075035,1059,4398,41,18,0.007048658481127785,0.008867667121418827,0.009322419281491587,0.004092769440654843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.0
85,5907,AT&T CORP,200107,2001-07-03,10-Q/A,edgar/data/5907/0000950123-01-504075.txt,39,-0.11428571265306126,1469.6666666666667,0.2406441369925153,587.9629243214638,1061,4409,41,18,0.007031072805624858,0.008845543207076435,0.009299160807439328,0.0040825584032660464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0
86,5907,AT&T CORP,200108,2001-08-10,10-Q/A,edgar/data/5907/0000950123-01-505366.txt,39,-0.11428571265306126,1469.6666666666667,0.2406441369925153,587.9629243214638,1061,4409,41,18,0.007031072805624858,0.008845543207076435,0.009299160807439328,0.0040825584032660464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0
87,5907,AT&T CORP,200108,2001-08-14,10-Q,edgar/data/5907/0000950123-01-505598.txt,139,-0.45549737981414984,1366.75,0.2526065483811963,546.8010426193525,1381,5467,72,30,0.009511615145417962,0.025425278946405706,0.01316992866288641,0.0054874702762026705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
88,6071,AMES DEPARTMENT STORES INC,199809,1998-09-02,10-Q,edgar/data/6071/0000006071-98-000023.txt,10,-0.11111110493827195,926.0,0.21436285097192226,370.4857451403888,397,1852,12,6,0.004319654427645789,0.005399568034557235,0.0064794816414686825,0.0032397408207343412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0
89,6071,AMES DEPARTMENT STORES INC,199812,1998-12-10,10-Q,edgar/data/6071/0000006071-98-000026.txt,16,-0.27999998880000043,514.75,0.23166585721223895,205.9926663428849,477,2059,12,7,0.004371053909664886,0.007770762506070908,0.005828071879553181,0.003399708596406022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
90,6071,AMES DEPARTMENT STORES INC,199904,1999-04-05,10-K,edgar/data/6071/0000889812-99-001116.txt,56,-0.36585365407495546,1591.5,0.22306000628338046,636.6892240025134,710,3183,29,11,0.008168394596292806,0.017593465284322967,0.009110901665095822,0.0034558592522777255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0
91,6071,AMES DEPARTMENT STORES INC,199906,1999-06-15,10-Q,edgar/data/6071/0000006071-99-000013.txt,30,-0.578947353185596,698.6666666666666,0.21946564885496184,279.5544529262086,460,2096,45,14,0.003816793893129771,0.01431297709923664,0.021469465648854963,0.006679389312977099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0
92,6071,AMES DEPARTMENT STORES INC,199909,1999-09-14,10-Q,edgar/data/6071/0000006071-99-000015.txt,31,-0.5499999862500004,640.5,0.1920374707259953,256.27681498829037,492,2562,14,14,0.00351288056206089,0.01209992193598751,0.00546448087431694,0.00546448087431694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0
93,6071,AMES DEPARTMENT STORES INC,199912,1999-12-14,10-Q,edgar/data/6071/0000006071-99-000017.txt,30,-0.49999998750000035,897.6666666666666,0.19829186780542146,359.1459834137888,534,2693,21,14,0.003713330857779428,0.011139992573338284,0.007797994801336799,0.0051986632008912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0
94,6071,AMES DEPARTMENT STORES INC,200004,2000-04-11,10-K,edgar/data/6071/0000006071-00-000002.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
95,6071,AMES DEPARTMENT STORES INC,200006,2000-06-13,10-Q,edgar/data/6071/0000006071-00-000011.txt,24,-0.5999999800000007,502.0,0.20916334661354583,200.88366533864541,315,1506,40,9,0.00398406374501992,0.01593625498007968,0.02656042496679947,0.00597609561752988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0
96,6201,AMR CORP,199908,1999-08-16,10-Q,edgar/data/6201/0000006201-99-000023.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0
97,6201,AMR CORP,199911,1999-11-05,10-Q,edgar/data/6201/0000006201-99-000028.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
98,6201,AMR CORP,200003,2000-03-27,10-K405,edgar/data/6201/0000950134-00-002454.txt,66,-0.46666666148148156,341.54545454545456,0.2656374767101411,136.72443680886587,998,3757,70,31,0.006388075592227841,0.017567207878626565,0.01863188714399787,0.008251264306627629,1,4,-0.599999880000024,679.0,0.27540500736377027,271.71016200294554,187,679,35,5,0.0014727540500736377,0.005891016200294551,0.05154639175257732,0.007363770250368188,,,,,,,,,,,,,,,401.0
99,6201,AMR CORP,200005,2000-05-11,10-Q,edgar/data/6201/0000006201-00-000009.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0
100,6201,AMR CORP,200007,2000-07-28,10-Q,edgar/data/6201/0000950134-00-006067.txt,26,-0.13043477977315696,867.3333333333334,0.2156033820138355,347.01957468613887,561,2602,31,16,0.007686395080707148,0.009992313604919293,0.01191391237509608,0.006149116064565719,0,0,0.0,35.0,0.2571428571428571,14.102857142857145,9,35,2,0,0.0,0.0,0.05714285714285714,0.0,,,,,,,,,,,,,,,34.0
101,6201,AMR CORP,200010,2000-10-26,10-Q,edgar/data/6201/0000006201-00-000017.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0
102,6201,AMR CORP,200103,2001-03-22,10-K405,edgar/data/6201/0000950134-01-002483.txt,54,-0.03846153809171598,260.6666666666667,0.2690537084398977,104.37428815004264,1052,3910,79,22,0.01278772378516624,0.01381074168797954,0.02020460358056266,0.005626598465473146,1,6,-0.7142856122449125,690.0,0.2811594202898551,276.11246376811596,194,690,36,6,0.0014492753623188406,0.008695652173913044,0.05217391304347826,0.008695652173913044,,,,,,,,,,,,,,,1492.0
103,6201,AMR CORP,200104,2001-04-24,10-Q,edgar/data/6201/0000950134-01-500665.txt,11,-0.09999999500000024,308.0,0.22467532467532467,123.28987012987014,346,1540,25,9,0.005844155844155844,0.007142857142857143,0.016233766233766232,0.005844155844155844,0,0,0.0,155.0,0.23225806451612904,62.09290322580645,36,155,6,3,0.0,0.0,0.03870967741935484,0.01935483870967742,,,,,,,,,,,,,,,44.0
104,6201,AMR CORP,200108,2001-08-13,10-Q,edgar/data/6201/0000006201-01-500032.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0
105,6201,AMR CORP,200110,2001-10-25,10-Q,edgar/data/6201/0000006201-01-500047.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0
106,6201,AMR CORP,200202,2002-02-28,10-K405,edgar/data/6201/0000950134-02-001661.txt,91,-0.38931297412738186,513.6,0.29770249221183803,205.55908099688475,1529,5136,121,50,0.00778816199376947,0.017718068535825544,0.023559190031152647,0.009735202492211837,2,4,-0.33333327777778704,660.0,0.2803030303030303,264.1121212121212,185,660,35,6,0.0030303030303030303,0.006060606060606061,0.05303030303030303,0.00909090909090909,,,,,,,,,,,,,,,231.0
107,6201,AMR CORP,200204,2002-04-18,10-Q,edgar/data/6201/0000006201-02-000015.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
108,6201,AMR CORP,200207,2002-07-19,10-Q,edgar/data/6201/0000006201-02-000035.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0
109,6201,AMR CORP,200210,2002-10-18,10-Q,edgar/data/6201/0000006201-02-000052.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,169,-0.8988763994445146,187.47058823529412,0.27110134923125195,75.09667583381015,864,3187,38,25,0.0028239723878255413,0.0530279259491685,0.011923438970818953,0.007844367743959836,89.0
110,6201,AMR CORP,200210,2002-10-18,10-Q/A,edgar/data/6201/0000950134-02-012680.txt,20,-0.4285714132653067,322.8333333333333,0.2323180175529169,129.2262605403545,450,1937,23,6,0.004130098089829634,0.010325245224574084,0.011874032008260196,0.003097573567372225,0,0,0.0,23.0,0.30434782608695654,9.321739130434784,7,23,2,0,0.0,0.0,0.08695652173913043,0.0,,,,,,,,,,,,,,,44.0
111,6201,AMR CORP,200210,2002-10-18,10-Q/A,edgar/data/6201/0000950134-02-012682.txt,46,-0.5333333244444446,459.2857142857143,0.2363919129082426,183.80884247944903,760,3215,28,10,0.004354587869362364,0.014307931570762053,0.008709175738724729,0.003110419906687403,0,0,0.0,21.0,0.2857142857142857,8.514285714285714,6,21,2,0,0.0,0.0,0.09523809523809523,0.0,,,,,,,,,,,,,,,56.0
112,6201,AMR CORP,200304,2003-04-01,NT 10-K,edgar/data/6201/0000006201-03-000012.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
113,6201,AMR CORP,200304,2003-04-15,10-K,edgar/data/6201/0001047469-03-013301.txt,152,-0.3571428555484694,443.5,0.3070274332957535,177.52281097331831,2451,7983,156,97,0.009019165727170236,0.019040460979581612,0.01954152574220218,0.012150820493548792,3,7,-0.39999996000000404,371.5,0.28936742934051146,148.71574697173622,215,743,37,6,0.004037685060565276,0.009421265141318977,0.04979811574697174,0.008075370121130552,,,,,,,,,,,,,,,790.0
114,6201,AMR CORP,200305,2003-05-15,10-Q,edgar/data/6201/0000006201-03-000030.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0
115,6201,AMR CORP,200307,2003-07-18,10-Q,edgar/data/6201/0000006201-03-000045.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.0
116,6201,AMR CORP,200810,2008-10-16,10-Q,edgar/data/6201/0000006201-08-000060.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.0
117,6201,AMR CORP,200902,2009-02-19,10-K,edgar/data/6201/0000006201-09-000009.txt,,,,,,,,,,,,,,7,12,-0.26315788088642733,436.0,0.28211009174311924,174.51284403669726,246,872,33,4,0.008027522935779817,0.013761467889908258,0.03784403669724771,0.0045871559633027525,58,209,-0.5655430690429099,624.8333333333334,0.35156041611096295,250.07395749977775,1318,3749,117,72,0.015470792211256334,0.05574819951987196,0.03120832221925847,0.01920512136569752,1047.0
118,6201,AMR CORP,200904,2009-04-16,10-Q,edgar/data/6201/0000006201-09-000016.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0
119,6201,AMR CORP,200907,2009-07-15,10-Q,edgar/data/6201/0000006201-09-000029.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.0
120,6201,AMR CORP,200910,2009-10-21,10-Q,edgar/data/6201/0000006201-09-000038.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.0
121,6201,AMR CORP,200911,2009-11-06,10-Q/A,edgar/data/6201/0000006201-09-000040.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0
122,6201,AMR CORP,201002,2010-02-17,10-K,edgar/data/6201/0000006201-10-000006.txt,,,,,,,,,,,,,,7,11,-0.2222222098765439,282.3333333333333,0.29043683589138136,113.04950806768989,246,847,34,3,0.008264462809917356,0.012987012987012988,0.04014167650531287,0.0035419126328217238,59,235,-0.5986394537461243,1149.75,0.34290063057186343,460.0371602522288,1577,4599,161,88,0.012828875842574472,0.05109806479669493,0.0350076103500761,0.01913459447706023,442.0
123,6201,AMR CORP,201004,2010-04-21,10-Q,edgar/data/6201/0000006201-10-000013.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0
124,6201,AMR CORP,201007,2010-07-21,10-Q,edgar/data/6201/0000950123-10-066894.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0
125,6201,AMR CORP,201010,2010-10-20,10-Q,edgar/data/6201/0000950123-10-094605.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.0
126,6260,ANACOMP INC,199402,1994-02-14,10-Q,edgar/data/6260/0000006260-94-000014.txt,1,0.49999987500003124,168.0,0.28273809523809523,67.31309523809524,95,336,2,2,0.008928571428571428,0.002976190476190476,0.005952380952380952,0.005952380952380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0
127,6260,ANACOMP INC,199405,1994-05-12,10-Q,edgar/data/6260/0000006260-94-000016.txt,2,0.199999960000008,159.0,0.25471698113207547,63.70188679245283,81,318,1,2,0.009433962264150943,0.006289308176100629,0.0031446540880503146,0.006289308176100629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0
128,6260,ANACOMP INC,199712,1997-12-29,10-K,edgar/data/6260/0000006260-97-000011.txt,392,-0.6231884045068563,683.5294117647059,0.19862306368330465,273.4912139313557,4616,23240,153,141,0.00391566265060241,0.016867469879518072,0.006583476764199655,0.006067125645438898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.0
129,6260,ANACOMP INC,199802,1998-02-17,10-Q,edgar/data/6260/0000006260-98-000001.txt,10,-0.05263157617728546,292.75,0.24338172502134928,117.19735269000853,285,1171,6,13,0.007685738684884714,0.008539709649871904,0.005123825789923143,0.011101622544833475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0
130,6260,ANACOMP INC,199805,1998-05-13,10-Q,edgar/data/6260/0000006260-98-000003.txt,23,0.06122448854643901,654.0,0.24260958205912334,261.6970438328237,476,1962,12,11,0.013251783893985729,0.011722731906218144,0.0061162079510703364,0.0056065239551478085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0
131,6260,ANACOMP INC,199808,1998-08-14,10-Q,edgar/data/6260/0000914121-98-000672.txt,33,-0.24528301423994314,649.6666666666666,0.24063622370446383,259.9629211561484,469,1949,20,13,0.01026167265264238,0.01693175987685993,0.01026167265264238,0.006670087224217547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
132,6260,ANACOMP INC,199812,1998-12-29,10-K405,edgar/data/6260/0001047469-98-045227.txt,54,-0.45945945325054793,525.4285714285714,0.2528548123980424,210.2725704963878,930,3678,53,22,0.005437737901033171,0.01468189233278956,0.014410005437737902,0.005981511691136488,0,0,0.0,37.0,0.2972972972972973,14.91891891891892,11,37,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,137.0
133,6260,ANACOMP INC,199902,1999-02-11,10-Q,edgar/data/6260/0000006260-99-000005.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0
134,6260,ANACOMP INC,199905,1999-05-17,10-Q,edgar/data/6260/0000006260-99-000007.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0
135,6260,ANACOMP INC,199908,1999-08-13,10-Q,edgar/data/6260/0000006260-99-000010.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0
136,11860,BETHLEHEM STEEL CORP /DE/,199811,1998-11-12,10-Q,edgar/data/11860/0000011860-98-000022.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0
137,11860,BETHLEHEM STEEL CORP /DE/,199903,1999-03-24,10-K405,edgar/data/11860/0001021408-99-000543.txt,0,0.0,21.0,0.38095238095238093,8.552380952380952,8,21,0,1,0.0,0.0,0.0,0.047619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.0
138,11860,BETHLEHEM STEEL CORP /DE/,199905,1999-05-14,10-Q,edgar/data/11860/0000011860-99-000025.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
139,11860,BETHLEHEM STEEL CORP /DE/,199906,1999-06-29,10-K/A,edgar/data/11860/0000011860-99-000030.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0
140,11860,BETHLEHEM STEEL CORP /DE/,199908,1999-08-05,10-Q,edgar/data/11860/0000011860-99-000035.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
141,11860,BETHLEHEM STEEL CORP /DE/,199911,1999-11-02,10-Q,edgar/data/11860/0000011860-99-000042.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0
142,11860,BETHLEHEM STEEL CORP /DE/,200003,2000-03-09,10-K,edgar/data/11860/0000011860-00-000019.txt,0,0.0,21.0,0.38095238095238093,8.552380952380952,8,21,0,1,0.0,0.0,0.0,0.047619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242.0
143,11860,BETHLEHEM STEEL CORP /DE/,200005,2000-05-03,10-Q,edgar/data/11860/0000011860-00-000022.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
144,11860,BETHLEHEM STEEL CORP /DE/,200006,2000-06-28,10-K/A,edgar/data/11860/0000011860-00-000025.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0
145,11860,BETHLEHEM STEEL CORP /DE/,200007,2000-07-26,10-Q,edgar/data/11860/0000011860-00-000028.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
146,11860,BETHLEHEM STEEL CORP /DE/,200010,2000-10-25,10-Q,edgar/data/11860/0000011860-00-000038.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
147,12239,SPHERIX INC,200704,2007-04-02,10-K,edgar/data/12239/0001104659-07-024804.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,233,-0.2167101822018011,274.9166666666667,0.25942204708497524,110.07043548550067,5135,19794,228,122,0.007578053955744165,0.011771243811255936,0.011518642012731131,0.006163483884005254,146.0
148,12239,SPHERIX INC,200705,2007-05-16,NT 10-Q,edgar/data/12239/0001104659-07-040463.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
149,12239,SPHERIX INC,200705,2007-05-18,10-Q,edgar/data/12239/0001104659-07-041441.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0
150,12239,SPHERIX INC,200705,2007-05-23,10-K/A,edgar/data/12239/0001104659-07-042333.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,233,-0.21354166611056857,273.94444444444446,0.25866964104644086,109.68124563419636,5102,19724,228,121,0.007655647941593997,0.011813019671466234,0.011559521395254513,0.0061346582843236665,145.0
151,12239,SPHERIX INC,200708,2007-08-14,10-Q,edgar/data/12239/0001104659-07-062470.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0
